어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
휴머니스트,단어,외래어,humanist,"영어 humanist
","「명사」
","인도주의를 따르거나 주장하는 사람.
"
휴머니스틱^심리학,구,혼종어,humanistic心理學,"영어 humanistic
한자 心理學
","「품사 없음」
","인간의 기본적인 존재성에 관심을 갖는 심리학. 심리학은 단순한 행동 과학이 아니라 인간성의 과학이어야 한다는 입장에서, 종전에 과학적인 방법 때문에 경시되었던 사랑·자아실현·자아·가치 추구성·책임감 따위를 중시한다.
"
휴머니즘,단어,외래어,humanism,"영어 humanism
","「명사」
","「1」인간의 존엄성을 최고의 가치로 여기고 인종, 민족, 국가, 종교 따위의 차이를 초월하여 인류의 안녕과 복지를 꾀하는 것을 이상으로 하는 사상이나 태도.
「2」서양의 문예 부흥기에 이탈리아에서 발생하여 유럽에 널리 퍼진 정신 운동. 가톨릭교회의 권위와 신 중심의 세계관으로부터 인간을 해방시키고, 그리스·로마의 고전 문화에 대한 연구를 통하여 인간의 존엄성 회복과 문화적 교양의 발전에 노력하였다.
"
휴먼^릴레이션스,구,외래어,human relations,"영어 human relations
","「품사 없음」
","사회 집단의 구성원이 이루는 관계 중에서 비공식적이고 감정적인 관계를 이르는 말. 기업의 노무 관리에서 인간관계를 중시하여 종업원들의 사기를 높이려고 하는 관리 기술이다. 이는 종업원 상호 간의 의사소통, 노사 대립의 완화, 노동의 보람 따위가 강조될 때 주로 사용된다.
"
휴면,단어,한자어,休眠,"한자 休眠
","「명사」
","「1」쉬면서 거의 아무런 활동도 하지 아니함.
「2」동식물이 생활 기능을 활발히 하지 아니하거나 발육을 정지하는 일. 환경이나 조건이 생활에 부적당할 때에 일어나며, 식물의 종자·포자·겨울눈, 동물의 겨울잠·여름잠 따위에서 볼 수 있다.
"
휴면^계좌,구,한자어,休眠計座,"한자 休眠計座
","「품사 없음」
","개설은 되어 있지만 일정 기간 동안 입금과 출금 따위가 없어 사용되지 아니하는 계좌.
"
휴면^광구,구,한자어,休眠鑛區,"한자 休眠鑛區
","「품사 없음」
","묻혀 있는 지하자원을 채굴하지 아니한 광구. 광물이 묻혀 있는 것이 알려지지 않았거나 또는 묻혀 있다고 짐작이 가도 캐내지 않은 채 묵히고 있는 광구이다.
"
휴면-기,단어,한자어,休眠期,"한자 休眠期
","「명사」
","「1」동물이 대사를 줄여 한동안 생장을 멈추는 시기.
「2」동식물이 생활 기능을 활발히 하지 아니하거나 발육을 정지하는 기간.
"
휴면^노조,구,한자어,休眠勞組,"한자 休眠勞組
","「품사 없음」
","설립은 되어 있지만 일정 기간 동안 활동이 없는 노동조합.
"
휴면-눈,단어,혼종어,休眠눈,"한자 休眠
고유어 눈
","「명사」
","형성된 후에 어느 기간 동안 발육하지 아니하는 휴면 상태의 눈. 겨울이나 건조기에 앞서서 생긴 눈이나 곁눈 따위가 있다.
"
휴면-란,단어,한자어,休眠卵,"한자 休眠卵
","「명사」
","지각류(枝角類)나 윤충류(輪蟲類)에 속하는 동물 플랑크톤이 만드는 알. 두꺼운 외피(外皮)가 있어 겨울철의 저온이나 장기간의 건조한 환경에서도 오래 견딜 수 있다.
"
휴면^법인,구,한자어,休眠法人,"한자 休眠法人
","「품사 없음」
","설립만 하여 놓고 사업 활동을 하지 아니하는 법인(法人).
"
휴면-성,단어,한자어,休眠性,"한자 休眠性
","「명사」
","식물의 종자가 성숙한 후 일정한 시간이 지나야 싹이 트는 성질.
"
휴면-아,단어,한자어,休眠芽,"한자 休眠芽
","「명사」
","「1」민물에 서식하는 태형동물의 무성 생식을 위한 특수한 구조.
「2」형성된 후에 어느 기간 동안 발육하지 아니하는 휴면 상태의 눈. 겨울이나 건조기에 앞서서 생긴 눈이나 곁눈 따위가 있다.
"
휴면^포자,구,한자어,休眠胞子,"한자 休眠胞子
","「품사 없음」
","「1」곰팡이의 균사나 분생자의 끝부분 또는 중간 세포에 저장 물질이 집적하여 커지고 세포벽이 두터워진 내구성을 지닌 무성 포자.
「2」황갈조류나 돌말류에서 볼 수 있는 특수한 포자.
"
휴면-하다,단어,혼종어,休眠하다,"한자 休眠
고유어 하다
","「동사」
","「1」쉬면서 거의 아무런 활동도 하지 아니하다.
「2」동식물이 생활 기능을 활발히 하지 아니하거나 발육을 정지하다. 환경이나 조건이 생활에 부적당할 때에 일어나며, 식물의 종자·포자·겨울눈, 동물의 겨울잠·여름잠 따위에서 볼 수 있는 일이다.
"
휴명(01),단어,한자어,休名,"한자 休名
","「명사」
","좋은 평판.
"
휴명(02),단어,한자어,休命,"한자 休命
","「명사」
","「1」하늘의 명령.
「2」임금의 명령.
"
휴명(03),단어,한자어,休命,"한자 休命
","「명사」
","조선 세종 때의 <정대업지악> 열다섯 곡 가운데 아홉째 곡. 한문 가사 4언 8구로 되어 있다.
"
휴명(04),단어,한자어,休明,"한자 休明
","「품사 없음」
","‘휴명하다’의 어근.
"
휴명(05),단어,한자어,休銘,"한자 休銘
","「명사」
","훌륭한 비명(碑銘).
"
휴명-하다,단어,혼종어,休明하다,"한자 休明
고유어 하다
","「형용사」
","「1」매우 밝다.
「2」뛰어나고 분명하다.
"
휴목,단어,한자어,休沐,"한자 休沐
","「명사」
","중국에서, 관리의 휴가를 이르던 말. 한(漢)나라에서는 닷새에 하루, 당나라에서는 열흘에 하루씩 집에서 쉬며 목욕을 한 데서 유래한다.
"
휴무,단어,한자어,休務,"한자 休務
","「명사」
","직무를 보지 아니하고 하루 또는 한동안 쉼.
"
휴무-일,단어,한자어,休務日,"한자 休務日
","「명사」
","직무를 보지 아니하고 쉬는 날.
"
휴무-하다,단어,혼종어,休務하다,"한자 休務
고유어 하다
","「동사」
","직무를 보지 아니하고 하루 또는 한동안 쉬다.
"
휴문(01),단어,한자어,休門,"한자 休門
","「명사」
","점술에서, 팔문(八門)의 하나. 구궁(九宮)의 일백(一白)이 본 자리가 되는 길(吉)한 문(門)이다.
"
휴문(02),단어,한자어,休問,"한자 休問
","「명사」
","반가운 소식.
"
휴문-방,단어,한자어,休門方,"한자 休門方
","「명사」
","휴문의 방위.
"
휴민(01),단어,한자어,休民,"한자 休民
","「명사」
","백성을 편안하게 하거나 쉬게 함.
"
휴민(02),단어,외래어,humin,"영어 humin
","「명사」
","묽은 알칼리에 녹지 아니하는 토양 부식질의 한 성분. 토양 광물질과 견고한 결합을 이루고 있으므로 미생물에 의하여 잘 분해되지 않고 토양 안에 오랫동안 남아 있다.
"
휴민-산,단어,혼종어,humin酸,"영어 humin
한자 酸
","「명사」
","묽은 알칼리에 녹고 무기산을 작용시킬 때에 침전물로 가라앉는 토양 부식질의 한 성분. 검은색 또는 밤색을 띠며 용해도가 낮기 때문에 토양 안에서 적게 이동하고, 그 함량이 높을수록 토양 부식질의 질이 좋다.
"
휴박,단어,한자어,休泊,"한자 休泊
","「명사」
","쉬면서 숙박함.
"
휴박-하다,단어,혼종어,休泊하다,"한자 休泊
고유어 하다
","「동사」
","쉬면서 숙박하다.
"
휴반,단어,한자어,畦畔,"한자 畦畔
","「명사」
","밭과 밭 사이의 경계를 이루고 있거나 밭가에 둘려 있는 둑.
"
휴버먼,단어,외래어,"Huberman, Leo","안 밝힘 Huberman, Leo
","「명사」
","미국의 경제학자·노동 운동가(1903~1968). 스위지(Sweezy, P. M.)와 함께 ≪먼슬리 리뷰(Monthly Riview)≫지(誌)를 편집하고, 독립 사회주의를 주장하였다. 저서에 ≪자본주의의 길≫ 따위가 있다.
"
휴번-전,단어,한자어,休番錢,"한자 休番錢
","「명사」
","군사 복무인 번(番)을 드는 대신 내던 돈.
"
휴범,단어,한자어,休範,"한자 休範
","「명사」
","훌륭한 본보기.
"
휴병,단어,한자어,休兵,"한자 休兵
","「명사」
","군사를 쉬게 하여 사기를 돋우는 일. 또는 쉬는 병사.
"
휴병-하다,단어,혼종어,休兵하다,"한자 休兵
고유어 하다
","「동사」
","군사를 쉬게 하여 사기를 돋우다.
"
휴보,단어,한자어,休寶,"한자 休寶
","「명사」
","훌륭한 보물.
"
휴복,단어,한자어,休福,"한자 休福
","「명사」
","생활에서 충분한 만족과 기쁨을 느끼어 흐뭇함. 또는 그러한 상태.
"
휴부(01),단어,한자어,休否,"한자 休否
","「명사」
","「1」운이 막혔을 때 좋은 일을 행함.
「2」운이 막혀 통하지 아니함.
"
휴부(02),단어,한자어,休符,"한자 休符
","「명사」
","「1」이전 문장 부호 규정에서 반점(,), 모점(、), 가운뎃점(·), 쌍점(:), 빗금(/)을 아울러 이르던 말. 2015년 문장 부호 규정 개정 시(2015년 1월 1일 시행)에 이 조항이 삭제되었다.
「2」악보에서, 쉼을 나타내는 기호. 온쉼표, 이분쉼표, 사분쉼표, 팔분쉼표, 십육분쉼표 따위가 있다.
"
휴부-하다,단어,혼종어,休否하다,"한자 休否
고유어 하다
","「동사」
","「1」운이 막혔을 때 좋은 일을 행하다.
「2」운이 막혀 통하지 아니하다.
"
휴사,단어,한자어,休舍,"한자 休舍
","「명사」
","하던 일을 멈추고 잠깐 쉼.
"
휴사-하다,단어,혼종어,休舍하다,"한자 休舍
고유어 하다
","「동사」
","하던 일을 멈추고 잠깐 쉬다.
"
휴상(01),단어,한자어,休祥,"한자 休祥
","「명사」
","운수가 좋을 조짐.
"
휴상(02),단어,한자어,虧喪,"한자 虧喪
","「명사」
","「1」손해를 입음.
「2」이지러져 없어짐.
"
휴서,단어,한자어,休書,"한자 休書
","「명사」
","‘수세01’의 원말.
"
휴선,단어,한자어,休船,"한자 休船
","「명사」
","부릴 수 있는 배를 쉼. 또는 그 배.
"
휴설,단어,한자어,休說,"한자 休說
","「명사」
","말하기를 그만둠.
"
휴설-하다,단어,혼종어,休說하다,"한자 休說
고유어 하다
","「동사」
","말하기를 그만두다.
"
휴손,단어,한자어,虧損,"한자 虧損
","「명사」
","「1」기준에 미치지 못함.
「2」잃어버리거나 축나서 손해를 봄. 또는 그 손해.
"
휴손-하다,단어,혼종어,虧損하다,"한자 虧損
고유어 하다
","「동사」
","「1」기준에 미치지 못하다.
「2」잃어버리거나 축나서 손해를 보다.
"
휴수,단어,한자어,携手,"한자 携手
","「명사」
","손을 마주 잡는다는 뜻으로, 함께 감을 이르는 말.
"
휴수-동귀,단어,한자어,携手同歸,"한자 携手同歸
","「명사」
","손을 잡고 같이 간다는 뜻으로, 서로 행동을 같이함을 이르는 말.
"
휴수동귀-하다,단어,혼종어,携手同歸하다,"한자 携手同歸
고유어 하다
","「동사」
","서로 행동을 같이하다. 손을 잡고 같이 간다는 뜻에서 나온 말이다.
"
휴수-하다,단어,혼종어,携手하다,"한자 携手
고유어 하다
","「동사」
","함께 가다. 손을 마주 잡는다는 뜻에서 나온 말이다.
"
휴스(01),단어,외래어,"Hughes, Thomas","안 밝힘 Hughes, Thomas
","「명사」
","영국의 사회 개혁가·소설가(1822~1896). 기독교 사회주의 운동에 종사하였으며, 노동자 학교를 설립하여 교장을 지냈다. 자신의 체험에 바탕을 둔 소설 <톰 브라운의 학교생활>은 학교 소설의 고전으로 유명하다.
"
휴스(02),단어,외래어,"Hughes, David Edward","안 밝힘 Hughes, David Edward
","「명사」
","영국 태생의 물리학자·전기 기술자(1831~1900). 인쇄 전신기와 전화의 원형인 탄소봉에 의한 접촉 저항형 송화기를 발명하였다.
"
휴스(03),단어,외래어,"Hughes, Charles Evans","안 밝힘 Hughes, Charles Evans
","「명사」
","미국의 법률가·정치가(1862~1948). 뉴욕 주지사와 대법원 판사를 거쳐 1916년 공화당 대통령 후보로 출마하였으며, 국무 장관으로 워싱턴 회의에서 국제 군축 실현에 노력하였다. 이후 국제 사법 재판소 판사, 대법원장을 지냈다.
"
휴스(04),단어,외래어,"Hughes, Richard","안 밝힘 Hughes, Richard
","「명사」
","영국의 소설가·극작가(1900~1976). 작품에 <자메이카의 열풍>, <다락방의 여우> 따위가 있다.
"
휴스(05),단어,외래어,"Hughes, James Langston","안 밝힘 Hughes, James Langston
","「명사」
","미국의 소설가·시인(1902~1967). 생애의 대부분을 뉴욕의 할렘에서 지내면서, 흑인의 애환을 표현한 작품을 발표하였다. 작품에 시집 ≪슬픈 블루스≫, 소설 <웃음이 없지는 않다> 따위가 있다.
"
휴스턴(01),단어,외래어,Houston,"안 밝힘 Houston
","「명사」
","미국 텍사스주 동남쪽에 있는 항구 도시. 20세기 초 유전(油田)이 개발된 이래 발전하였으며, 세계 최대의 정유 공업 지대의 하나이다. 석유, 목화, 쌀 따위를 실어 내는 항구이며, 문화 도시로도 알려져 있다. 부근에 최초로 달에 착륙한 아폴로 11호를 보낸 유인 우주 센터가 있다.
"
휴스턴(02),단어,외래어,"Huston, John","안 밝힘 Huston, John
","「명사」
","미국의 영화감독·배우(1906~1987). 작품에 <말타의 매>, <황금>, <아프리카의 여왕>, <백경(白鯨)> 따위가 있다.
"
휴시,단어,한자어,休時,"한자 休時
","「명사」
","쉬는 시간.
"
휴식(01),단어,한자어,休食,"한자 休食
","「명사」
","쉬면서 음식을 먹음.
"
휴식(02),단어,한자어,休息,"한자 休息
","「명사」
","하던 일을 멈추고 잠깐 쉼.
"
휴식(03),단어,한자어,虧蝕,"한자 虧蝕
","「명사」
","「1」일식(日食)과 월식(月食)을 통틀어 이르는 말.
「2」자본금의 결손(缺損).
"
휴식^광장,구,한자어,休息廣場,"한자 休息廣場
","「품사 없음」
","문화 휴식을 위하여 형성한 광장. 도시와 공원, 유원지 따위에 문화적 휴식을 할 수 있도록 꾸민다.
"
휴식-기,단어,한자어,休息期,"한자 休息期
","「명사」
","하던 행동을 멈추고 쉬는 시기.
"
휴식-리,단어,한자어,休息痢,"한자 休息痢
","「명사」
","증상이 좋아졌다 나빠졌다 하면서 오래 끄는 이질.
"
휴식-부,단어,한자어,休息符,"한자 休息符
","「명사」
","「1」이전 문장 부호 규정에서 반점(,), 모점(、), 가운뎃점(·), 쌍점(:), 빗금(/)을 아울러 이르던 말. 2015년 문장 부호 규정 개정 시(2015년 1월 1일 시행)에 이 조항이 삭제되었다.
「2」악보에서, 쉼을 나타내는 기호. 온쉼표, 이분쉼표, 사분쉼표, 팔분쉼표, 십육분쉼표 따위가 있다.
"
휴식-소,단어,한자어,休息所,"한자 休息所
","「명사」
","쉬는 장소.
"
휴식^자본,구,한자어,休息資本,"한자 休息資本
","「품사 없음」
","현재 생산 과정에 이용되지 아니하나 장차 운용하려고 저축해 두는 자본. 다음 유동 자본의 준비금, 고정·설비·갱신을 위한 적립금 따위가 있다.
"
휴식-장,단어,한자어,休息場,"한자 休息場
","「명사」
","휴식하는 장소.
"
휴식^제도,구,한자어,休息制度,"한자 休息制度
","「품사 없음」
","근로자들이 출근하여 일하는 과정에서 쉬거나, 직장에서 일정한 기간 떨어져 쉬게 하는 제도. 작업 중 휴식, 일간 휴식, 주간 휴식, 연간 휴가, 보충 휴가, 산전 산후 휴가 따위가 있다.
"
휴식-종,단어,한자어,休息鐘,"한자 休息鐘
","「명사」
","휴식을 알리는 종.
"
휴식-처,단어,한자어,休息處,"한자 休息處
","「명사」
","휴식하는 곳.
"
휴식-하다(01),단어,혼종어,休食하다,"한자 休食
고유어 하다
","「동사」
","쉬면서 음식을 먹다.
"
휴식-하다(02),단어,혼종어,休息하다,"한자 休息
고유어 하다
","「동사」
","하던 일을 멈추고 잠깐 쉬다.
"
휴식^화산,구,한자어,休息火山,"한자 休息火山
","「품사 없음」
","옛날에는 분화하였으나 지금은 분화를 멈춘 화산.
"
휴신,단어,한자어,休神,"한자 休神
","「명사」
","모든 걱정을 떨쳐 버리고 마음을 편히 가짐.
"
휴신-하다,단어,혼종어,休神하다,"한자 休神
고유어 하다
","「동사」
","모든 걱정을 떨쳐 버리고 마음을 편히 가지다.
"
휴실,단어,한자어,虧失,"한자 虧失
","「명사」
","이지러져 없어짐.
"
휴실-하다,단어,혼종어,虧失하다,"한자 虧失
고유어 하다
","「동사」
","이지러져 없어지다.
"
휴심,단어,한자어,休心,"한자 休心
","「명사」
","모든 걱정을 떨쳐 버리고 마음을 편히 가짐.
"
휴심-하다,단어,혼종어,休心하다,"한자 休心
고유어 하다
","「동사」
","모든 걱정을 떨쳐 버리고 마음을 편히 가지다.
"
휴아,단어,한자어,休芽,"한자 休芽
","「명사」
","민물에 서식하는 태형동물의 무성 생식을 위한 특수한 구조.
"
휴알,단어,한자어,休謁,"한자 休謁
","「명사」
","휴가를 얻음.
"
휴알-하다,단어,혼종어,休謁하다,"한자 休謁
고유어 하다
","「동사」
","휴가를 얻다.
"
휴야,단어,한자어,休夜,"한자 休夜
","「명사」
","좋은 밤.
"
휴양,단어,한자어,休養,"한자 休養
","「명사」
","「1」편안히 쉬면서 몸과 마음을 보양함.
「2」조세를 가볍게 하여 민력(民力)을 기름.
"
휴양-객,단어,한자어,休養客,"한자 休養客
","「명사」
","휴양지나 휴양소 따위에 가서 편안히 쉬는 사람.
"
휴양^도시,구,한자어,休養都市,"한자 休養都市
","「품사 없음」
","기후가 온화하고 경치가 아름답고 좋으며, 해수욕장과 온천장 따위의 설비가 있어서 휴양하기에 알맞은 도시.
"
휴양-림,단어,한자어,休養林,"한자 休養林
","「명사」
","편안히 쉬면서 몸과 마음을 보양할 목적으로 조성한 숲.
"
휴양-복,단어,한자어,休養服,"한자 休養服
","「명사」
","편안히 쉬면서 몸과 마음을 보양하거나 병으로 자리에 누웠을 때에 입는 편안한 옷.
"
휴양-소,단어,한자어,休養所,"한자 休養所
","「명사」
","편안히 쉬면서 몸과 마음을 보양할 수 있도록 설비를 갖추어 놓은 곳.
"
휴양-원,단어,한자어,休養院,"한자 休養院
","「명사」
","편안히 쉬면서 몸과 마음을 보양할 수 있도록 설비를 갖추어 놓은 곳.
"
휴양-지,단어,한자어,休養地,"한자 休養地
","「명사」
","편안히 쉬면서 몸과 마음을 보양하기에 알맞은 곳.
"
휴양^지대,구,한자어,休養地帶,"한자 休養地帶
","「품사 없음」
","여러 사람이 편안히 쉬면서 몸과 마음을 보양하기에 알맞은 지대. 온천장·해수욕장·피서지·피한지 따위가 대표적이며, 기후·경치·설비·교통 따위의 편의를 위한 여러 조건이 구비되어 있어야 한다.
"
휴양-처,단어,한자어,休養處,"한자 休養處
","「명사」
","편안히 쉬면서 몸과 마음을 보양하기에 알맞은 곳.
"
휴양-촌,단어,한자어,休養村,"한자 休養村
","「명사」
","「1」편안히 쉬면서 몸과 마음을 보양하기에 알맞은 마을.
「2」휴양소가 자리 잡은 마을.
"
휴양-하다,단어,혼종어,休養하다,"한자 休養
고유어 하다
","「동사」
","「1」편안히 쉬면서 몸과 마음을 보양하다.
「2」조세를 가볍게 하여 민력(民力)을 기르다.
"
휴어,단어,한자어,休漁,"한자 休漁
","「명사」
","고기잡이를 하지 아니하고 얼마 동안 쉼.
"
휴어-기,단어,한자어,休漁期,"한자 休漁期
","「명사」
","어로 작업을 쉬는 시기.
"
휴어-하다,단어,혼종어,休漁하다,"한자 休漁
고유어 하다
","「동사」
","고기잡이를 하지 아니하고 얼마 동안 쉬다.
"
휴언(01),단어,한자어,休言,"한자 休言
","「명사」
","말을 하지 아니함.
"
휴언(02),단어,한자어,休偃,"한자 休偃
","「명사」
","푹 쉼.
"
휴언-하다(01),단어,혼종어,休言하다,"한자 休言
고유어 하다
","「동사」
","말을 하지 아니하다.
"
휴언-하다(02),단어,혼종어,休偃하다,"한자 休偃
고유어 하다
","「동사」
","푹 쉬다.
"
휴업,단어,한자어,休業,"한자 休業
","「명사」
","사업이나 영업, 작업 따위를 일시적으로 중단하고 하루 또는 한동안 쉼.
"
휴업-계,단어,한자어,休業屆,"한자 休業屆
","「명사」
","‘휴업 신고’의 전 용어.
"
휴업^급여,구,한자어,休業給與,"한자 休業給與
","「품사 없음」
","단기 급여의 하나. 공무원이 질병, 부상으로 인한 요양을 위하여 또는 분만으로 인하여 근무할 수 없는 경우에 일정한 기간 봉급의 일부를 지급하는 수당으로, 상병(傷病) 수당·분만 수당 따위가 있다.
"
휴업-령,단어,한자어,休業令,"한자 休業令
","「명사」
","학교에 대하여 수업과 학생의 등교를 정지시키는 명령. 교육 기본법에 따라 학교의 장(長) 또는 감독청이 내리며 학교의 행정 업무는 정상적으로 수행할 수 있다.
"
휴업^보상,구,한자어,休業補償,"한자 休業補償
","「품사 없음」
","재해 보상의 하나. 노동자가 업무를 보다가 부상을 당하거나, 병이 나서 노동을 할 수 없는 경우에, 근로 기준법에 의하여 고용주로부터 보상액을 지급받는다. 보상액은 평균 임금의 100분의 60이다.
"
휴업^수당,구,한자어,休業手當,"한자 休業手當
","「품사 없음」
","고용주의 책임이 있는 사유로 휴업을 하는 경우에 근로자에게 지급하는 수당.
"
휴업^신고,구,한자어,休業申告,"한자 休業申告
","「품사 없음」
","허가를 받은 영업체가 휴업하는 내용을 기록하여 당국에 제출하는 문서.
"
휴업-하다,단어,혼종어,休業하다,"한자 休業
고유어 하다
","「동사」
","사업이나 영업, 작업 따위를 일시적으로 중단하고 하루 또는 한동안 쉬다.
"
휴영,단어,한자어,虧盈,"한자 虧盈
","「명사」
","이지러짐과 가득 참.
"
휴원(01),단어,한자어,休院,"한자 休院
","「명사」
","병원이나 학원 따위와 같이 ‘원(院)’ 자로 끝나는 기관이나 시설이 일정 기간 동안 운영을 하지 않고 쉼. 또는 그렇게 되게 함.
"
휴원(02),단어,외래어,休園,"안 밝힘 休園
","「명사」
","유치원이나 동물원 따위와 같이 ‘원(園)’ 자로 끝나는 기관이나 시설이 일정 기간 동안 운영을 하지 않고 쉼. 또는 그렇게 되게 함.
"
휴원-하다(01),단어,혼종어,休院하다,"한자 休院
고유어 하다
","「동사」
","병원이나 학원 따위와 같이 ‘원(院)’ 자로 끝나는 기관이나 시설이 일정 기간 동안 운영을 하지 않고 쉬다. 또는 그렇게 되게 하다.
"
휴원-하다(02),단어,혼종어,休園하다,"한자 休園
고유어 하다
","「동사」
","유치원이나 동물원 따위와 같이 ‘원(園)’ 자로 끝나는 기관이나 시설이 일정 기간 동안 운영을 하지 않고 쉬다. 또는 그렇게 되게 하다.
"
휴월,단어,한자어,虧月,"한자 虧月
","「명사」
","이지러진 달.
"
휴의,단어,한자어,休意,"한자 休意
","「명사」
","모든 걱정을 떨쳐 버리고 마음을 편히 가짐.
"
휴의-하다,단어,혼종어,休意하다,"한자 休意
고유어 하다
","「동사」
","모든 걱정을 떨쳐 버리고 마음을 편히 가지다.
"
휴이,단어,한자어,携貳,"한자 携貳
","「명사」
","서로 다른 마음을 가짐. 즉 서로 어그러져 믿지 않음을 이른다.
"
휴이-하다,단어,혼종어,携貳하다,"한자 携貳
고유어 하다
","「동사」
","서로 다른 마음을 가지다. 즉 서로 어그러져 믿지 않는 일을 이른다.
"
휴일,단어,한자어,休日,"한자 休日
","「명사」
","일요일이나 공휴일 따위의 일을 하지 아니하고 쉬는 날.
"
휴일^신경증,구,한자어,休日神經症,"한자 休日神經症
","「품사 없음」
","봉급생활자가 휴일에 보이는 심신증. 짜증을 내며 안정하지 못하고, 불면이나 위통을 호소한다. 심해지면 사람이 없는 직장에 나가기도 한다.
"
휴작,단어,한자어,休作,"한자 休作
","「명사」
","흙을 개량하기 위하여 어느 기간 동안 작물 재배를 중지하는 일.
"
휴작-하다,단어,혼종어,休作하다,"한자 休作
고유어 하다
","「동사」
","흙을 개량하기 위하여 어느 기간 동안 작물 재배를 중지하다.
"
휴장,단어,한자어,休場,"한자 休場
","「명사」
","「1」극장, 증권 시장, 흥행장 따위에서 하던 일을 하지 아니하고 쉼.
「2」출장(出場)하지 아니하고 쉼.
"
휴장-하다,단어,혼종어,休場하다,"한자 休場
고유어 하다
","「동사」
","「1」극장, 증권 시장, 흥행장 따위에서 하던 일을 하지 아니하고 쉬다.
「2」출장(出場)하지 아니하고 쉬다.
"
휴재,단어,한자어,休載,"한자 休載
","「명사」
","신문이나 잡지 따위에 연재하던 글을 한동안 싣지 아니함.
"
휴재-되다,단어,혼종어,休載되다,"한자 休載
고유어 되다
","「동사」
","신문이나 잡지 따위에 연재되던 글이 한동안 실리지 아니하다.
"
휴재-하다,단어,혼종어,休載하다,"한자 休載
고유어 하다
","「동사」
","신문이나 잡지 따위에 연재하던 글을 한동안 싣지 아니하다.
"
휴전(01),단어,한자어,休田,"한자 休田
","「명사」
","논이나 밭을 한동안 묵힘. 또는 그 논밭.
"
휴전(02),단어,한자어,休電,"한자 休電
","「명사」
","송전(送電)을 일시적으로 중단함.
"
휴전(03),단어,한자어,休戰,"한자 休戰
","「명사」
","교전국이 서로 합의하여, 전쟁을 얼마 동안 멈추는 일.
"
휴전-기,단어,한자어,休戰旗,"한자 休戰旗
","「명사」
","휴전할 때에, 교전 쌍방의 진지 앞에 세우는 기. 보통 흰 빛깔의 기를 쓴다.
"
휴전^농법,구,한자어,休田農法,"한자 休田農法
","「품사 없음」
","비옥도가 낮아진 농경지를 일정한 기간 동안 묵혔다가 비옥도가 회복된 후 다시 농경지로 쓰는 원시적인 농사 방법.
"
휴전-되다,단어,혼종어,休戰되다,"한자 休戰
고유어 되다
","「동사」
","교전국 사이에 서로 합의가 되어, 전쟁이 얼마 동안 멈추게 되다.
"
휴전-선,단어,한자어,休戰線,"한자 休戰線
","「명사」
","「1」휴전 협정에 따라서 결정되는 쌍방의 군사 경계선.
「2」1953년 7월 27일, 6·25 전쟁의 휴전에 따라서 한반도의 가운데를 가로질러 설정된 군사 경계선.
"
휴전-안,단어,한자어,休戰案,"한자 休戰案
","「명사」
","휴전을 하기 위하여 미리 마련한 방안. 휴전의 절차, 조건, 시기 따위에 관하여 명시한다.
"
휴전-하다(01),단어,혼종어,休電하다,"한자 休電
고유어 하다
","「동사」
","송전(送電)을 일시적으로 중단하다.
"
휴전-하다(02),단어,혼종어,休戰하다,"한자 休戰
고유어 하다
","「동사」
","교전국이 서로 합의하여, 전쟁을 얼마 동안 멈추다.
"
휴전^협정,구,한자어,休戰協定,"한자 休戰協定
","「품사 없음」
","「1」휴전할 것을 내용으로 하는, 교전국 간의 서면에 의한 합의.
「2」3년 동안에 걸친 6·25 전쟁의 전투 행위를 중지하기로 한 협정. 1953년 7월 27일 유엔군 측과 북한 측 사이에 조인되었으며, 군사 분계선과 비무장 지대의 확정, 정전(停戰)의 구체적 조치, 전쟁 포로에 관한 조치 따위를 내용으로 하고 있다.
"
휴전^회담,구,한자어,休戰會談,"한자 休戰會談
","「품사 없음」
","「1」휴전 협정을 맺기 위하여 교전국 쌍방의 대표가 모여서 여는 회담.
「2」한국 휴전 협정을 체결할 목적으로 유엔군 측과 북한 측 사이에 벌어진 일련의 회담. 1951년 7월 8일 개성에서 예비 회담을 시작하여 같은 해 10월 25일 장소를 판문점으로 옮겼으며, 1953년 7월 27일 휴전 협정이 조인되었다.
"
휴정,단어,한자어,休廷,"한자 休廷
","「명사」
","법원에서, 재판을 잠깐 동안 쉬는 일.
"
휴정^대사,구,한자어,休靜大師,"한자 休靜大師
","「품사 없음」
","조선 선조 때의 승려(1520~1604). 속성(俗姓)은 최(崔). 자는 현응(玄應). 법호는 청허(淸虛)·서산(西山). 임진왜란 때 승병(僧兵)의 총수가 되어 서울을 수복하는 데 공을 세웠으며, 유(儒)·불(佛)·도(道) 3교 통합설의 기반을 마련하고 교종(敎宗)을 선종(禪宗)에 포섭하였다. 저서에 ≪청허당집≫, ≪선가귀감≫ 따위가 있다.
"
휴정-하다,단어,혼종어,休廷하다,"한자 休廷
고유어 하다
","「동사」
","법원에서, 재판을 잠깐 동안 쉬다.
"
휴제,단어,한자어,休題,"한자 休題
","「명사」
","이야기하던 화제를 그만둠.
"
휴제-하다,단어,혼종어,休題하다,"한자 休題
고유어 하다
","「동사」
","이야기하던 화제를 그만두다.
"
휴조(01),단어,한자어,休兆,"한자 休兆
","「명사」
","좋은 일이 있을 조짐.
"
