어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
반서림,단어,혼종어,半서림,"한자 半
고유어 서림
","「명사」
","→ 반서름.
"
반석,단어,한자어,盤石/磐石,"한자 盤石
/(병기) /
한자 磐石
","「명사」
","「1」넓고 평평한 큰 돌.
「2」사물, 사상, 기틀 따위가 아주 견고함을 비유적으로 이르는 말.
"
반석평,단어,한자어,潘碩枰,"한자 潘碩枰
","「명사」
","조선 중종 때의 문신(?~1540). 자는 공문(公文). 호는 송애(松厓). 중종 2년(1507)에 문과에 급제한 후 지중추부사를 거쳐 의정부 좌찬성에 이르렀으며, 온건하고 청렴한 관리로 이름이 높았다.
"
반섞이,단어,혼종어,半섞이,"한자 半
고유어 섞이
","「명사」
","「1」두 가지 물질을 절반씩 섞는 것.
「2」서로 다른 두 가지를 섞어 이것도 저것도 아닌 얼치기가 된 것.
"
반섞이자갈,단어,혼종어,半섞이자갈,"한자 半
고유어 섞이자갈
","「명사」
","모래가 섞인 자갈.
"
반선,단어,한자어,搬船,"한자 搬船
","「명사」
","짐을 나르는 배.
"
반선희,단어,한자어,半仙戲,"한자 半仙戲
","「명사」
","민속놀이의 하나. 또는 그 놀이기구. 큰 나무의 가지나, 두 기둥 사이로 가로지른 막대에 두 가닥의 줄을 매어 늘이고, 줄의 맨 아래에 밑싣개를 걸쳐 놓고 올라서서 몸을 움직여 앞뒤로 왔다 갔다 하면서 논다.
"
반설,단어,한자어,反舌,"한자 反舌
","「명사」
","야만족의 말.
"
반설음,단어,한자어,半舌音,"한자 半舌音
","「명사」
","훈민정음의 초성 체계에서 ‘ㄹ’ 소리를 이르는 말. 현대 음성학의 설전음 ‘r’ 또는 설측음 ‘l’에 해당한다.
"
반섬,단어,혼종어,半섬,"한자 半
고유어 섬
","「명사」
","삼면이 바다로 둘러싸이고 한 면은 육지에 이어진 땅. 대륙에서 바다 쪽으로 좁다랗게 돌출한 육지를 말한다.
"
반섭조,단어,한자어,般涉調,"한자 般涉調
","「명사」
","통일 신라 시대 이후에, 대금·중금·소금의 악곡에 쓰던 조(調)를 이르는 말.
"
반성,단어,한자어,反省,"한자 反省
","「명사」
","자신의 언행에 대하여 잘못이나 부족함이 없는지 돌이켜 봄.
"
반성력,단어,한자어,反省力,"한자 反省力
","「명사」
","자신의 언행에 대하여 잘못이나 부족함이 없는지 돌이켜 보는 힘.
"
반성문,단어,한자어,反省文,"한자 反省文
","「명사」
","자신의 언행에 대하여 잘못이나 부족함을 돌이켜 보며 쓴 글.
"
반성심,단어,한자어,反省心,"한자 反省心
","「명사」
","자신의 언행에 대하여 잘못이나 부족함이 없는지 돌이켜 보는 마음.
"
반성양,단어,한자어,半成樣,"한자 半成樣
","「명사」
","사물이 반쯤 이루어짐.
"
반성운,단어,한자어,伴星雲,"한자 伴星雲
","「명사」
","중첩되거나 연이어 있는 두 은하 가운데 질량이 작은 쪽의 은하.
"
반성코크스,단어,혼종어,半成cokes,"한자 半成
영어 cokes
","「명사」
","석탄을 500~750℃의 저온으로 건류하여 만든 코크스. 연기 없이 타며 화력이 세다. 갈탄 따위를 원료로 하여 만들며, 가정용 난방이나 가스화 원료 따위로 쓴다.
"
반성품,단어,한자어,半成品,"한자 半成品
","「명사」
","완제품의 재료로 쓰기 위하여 기초 원료를 가공한 중간 제품. 또는 모든 제조 과정을 거치지는 않았으나, 그대로 저장과 판매가 가능한 중간 제품.
"
반성해탄,단어,한자어,半成骸炭,"한자 半成骸炭
","「명사」
","석탄을 500~750℃의 저온으로 건류하여 만든 코크스. 연기 없이 타며 화력이 세다. 갈탄 따위를 원료로 하여 만들며, 가정용 난방이나 가스화 원료 따위로 쓴다.
"
반세,단어,한자어,半世,"한자 半世
","「명사」
","한세상의 절반.
"
반세계,단어,한자어,反世界,"한자 反世界
","「명사」
","기본적으로 반대 입자로 구성되어 모든 점에서 우리의 우주와 대칭적으로 되어 있다고 상정한 우주. 입자와 반대 입자가 충돌하면 순간적으로 온 질량은 소멸하여 에너지로 변한다.
"
반세기,단어,한자어,半世紀,"한자 半世紀
","「명사」
","한 세기의 절반. 50년을 이른다.
"
반세상,단어,한자어,半世上,"한자 半世上
","「명사」
","한세상의 절반.
"
반세포,단어,한자어,伴細胞,"한자 伴細胞
","「명사」
","「1」식물의 체관에 붙어 있으면서 체관 세포의 활동을 조절하는 세포.
「2」일부 조균류의 배우자 접합에서, 수정이 끝난 접합자에 붙어 있는 작은 세포.
"
반셈족주의,단어,혼종어,反Sem族主義,"한자 反
안 밝힘 Sem
한자 族主義
","「명사」
","인종적·종교적·경제적인 이유로 유대인을 배척·절멸하려는 사상. 특히 19세기 후반 체임벌린(Chamberlain, H. S.) 등이 유대인을 인종적으로 열등하게 생각하며 악의 근원이라고 주장한 이래 급속히 번져 독일, 오스트리아 등에서는 정치 운동의 한 요소로까지 되었다. 제이 차 세계 대전 때 나치스는 이 주의를 내걸고 수백만 유대인을 학살하였다.
"
반소,단어,한자어,反訴,"한자 反訴
","「명사」
","민사 소송에서, 소송이 진행되고 있는 도중에 피고가 원고를 상대로 제기하는 소송. 자신을 방어하기 위하여 본소송의 절차에 병합하여 새로운 소를 제기하는 것으로, 소송 경제·형평의 원칙에 따라 인정되는 제도이다.
"
반소경,단어,혼종어,半소경,"한자 半
고유어 소경
","「명사」
","「1」한쪽이 먼 눈.
「2」시력이 약하여 잘 볼 수 없는 사람.
「3」글을 전혀 모르는 사람.
"
반소매,단어,혼종어,半소매,"한자 半
고유어 소매
","「명사」
","팔꿈치 위나 팔꿈치까지 내려오는 짧은 소매. 또는 그런 옷.
"
반소사,단어,한자어,飯疏食,"한자 飯疏食
","「명사」
","거칠고 반찬이 없는 밥이라는 뜻으로, 안빈낙도하며 사는 것을 이르는 말.
"
반소설,단어,한자어,反小說,"한자 反小說
","「명사」
","전통적인 소설의 형식이나 관습을 부정하고 새로운 수법을 시도한 소설. 1950년대에 프랑스에서 시작한 것으로, 특별한 줄거리나 뚜렷한 인물이 없고 사상의 통일성이 없으며, 시점이 자유롭다. 사르트르가 사로트(Sarraute, N.)의 소설 <미지인(未知人)의 초상>의 서문에서 처음으로 사용한 말이다.
"
반소작,단어,한자어,半小作,"한자 半小作
","「명사」
","절반은 자작하고 절반은 소작함. 또는 그렇게 하는 농사.
"
반소작농,단어,한자어,半小作農,"한자 半小作農
","「명사」
","봉건 사회 또는 봉건적 토지 소유제가 온존하는 근대 사회에서, 약간의 토지를 비롯한 생산 수단을 소유하고 농사를 하면서 주로 소작료를 물고 지주의 토지를 얻어 부치는 농민. 또는 그렇게 농사짓는 일. 소작 농민에 가까운 빈농이다.
"
반소출,단어,한자어,半所出,"한자 半所出
","「명사」
","예정했던 것보다 절반밖에 안 되는 수확량.
"
반속,단어,한자어,反俗,"한자 反俗
","「명사」
","세상의 일반적인 생각이나 생활 방식에 반대함.
"
반속요,단어,한자어,返俗謠,"한자 返俗謠
","「명사」
","신라 때, 설요(薛瑤)가 지은 한시. 작가가 15세에 아버지를 여의고 낙망하던 끝에 머리를 깎고 비구니가 되어 6년이나 수도하였으나 뜻을 이루지 못하고 환속하면서 지은 것으로 추정되며, 4구의 고시체(古詩體)로 ≪전당시≫에 실려 있다.
"
반송,단어,한자어,伴送,"한자 伴送
","「명사」
","「1」다른 물건에 끼워서 함께 보냄.
「2」존귀한 사람을 보낼 때 시중드는 사람을 딸려 보냄.
"
반송관,단어,한자어,返送管,"한자 返送管
","「명사」
","물건을 본래 자리로 돌려보내기 위하여 만든 관.
"
반송대,단어,한자어,搬送帶,"한자 搬送帶
","「명사」
","물건을 연속적으로 이동·운반하는 띠 모양의 운반 장치. 벨트식, 체인식 따위가 있다.
"
반송사,단어,한자어,伴送使,"한자 伴送使
","「명사」
","중국의 사신을 호송하던 임시 벼슬.
"
반송장,단어,혼종어,半송장,"한자 半
고유어 송장
","「명사」
","너무 늙거나 병이 들어 죽은 사람이나 다름없는 사람.
"
반송파,단어,한자어,搬送波,"한자 搬送波
","「명사」
","음성 신호처럼 주파수가 낮은 신호 파동을 보낼 때 실어 보내는 높은 주파수의 파동. 전신, 전화, 라디오, 텔레비전 따위에 쓴다.
"
반송함,단어,한자어,返送函,"한자 返送函
","「명사」
","돌려보낼 우편물을 넣어 두는 우편함.
"
반쇠,단어,혼종어,半쇠,"한자 半
고유어 쇠
","「명사」
","온전히 채우지 아니한 자물쇠.
"
반수,단어,한자어,反手,"한자 反手
","「명사」
","일이 아주 쉬움.
"
반수기앙,단어,한자어,反受其殃,"한자 反受其殃
","「명사」
","남에게 재앙을 입히려다 도리어 재앙을 받음.
"
반수둑이,단어,혼종어,半수둑이,"한자 半
고유어 수둑이
","「명사」
","물건이 완전히 마르지 아니하고 반쯤만 마른 정도. 또는 그렇게 된 물건.
"
반수반불,단어,한자어,半袖半拂,"한자 半袖半拂
","「명사」
","전통 궁중 무용에서, 한 팔씩 들어 뒤로 뿌리는 춤사위.
"
반수반성,단어,한자어,半睡半醒,"한자 半睡半醒
","「명사」
","자는 둥 마는 둥 아주 얕은 잠을 잠.
"
반수생,단어,한자어,半修生,"한자 半修生
","「명사」
","대학에 입학한 상태에서 다른 대학이나 학과에 입학하기 위하여 공부하는 학생.
"
반수성,단어,한자어,半水性,"한자 半水性
","「명사」
","가스 따위가 수증기나 공기와 혼합되어 있는 상태나 성질.
"
반수수불,단어,한자어,半垂手拂,"한자 半垂手拂
","「명사」
","춘앵전에서, 한 팔씩 들어 뒤로 뿌리는 춤사위.
"
반수신,단어,한자어,半獸神,"한자 半獸神
","「명사」
","몸의 반은 짐승 모양이었다고 전하는 신. 몸은 인간이었지만 발과 귀와 뿔이 산양의 모습이었다는 그리스 신화의 판(Pan) 따위가 있다.
"
반수주의,단어,한자어,半獸主義,"한자 半獸主義
","「명사」
","인간의 성적 본능을 만족시키려는 경향.
"
반수지,단어,한자어,礬水紙,"한자 礬水紙
","「명사」
","도사(陶沙)를 입힌 종이. 윤택이 나며 먹이나 잉크 따위가 번지지 않는다.
"
반수체,단어,한자어,半數體,"한자 半數體
","「명사」
","감수 분열의 결과로 반수의 염색체를 지니고 있는 세포 혹은 개체. 정자, 난자와 하등 식물의 배우체 따위가 있다.
"
반수체기,단어,한자어,半數體期,"한자 半數體期
","「명사」
","감수 분열을 한 뒤부터 수정이 되어 이배체가 될 때까지 반수의 염색체를 갖는 세대.
"
반수확,단어,한자어,半收穫,"한자 半收穫
","「명사」
","수확이 절반인 것.
"
반숙,단어,한자어,半熟,"한자 半熟
","「명사」
","「1」과일이나 곡식 따위가 반쯤 여묾.
「2」달걀이나 음식 따위에 열을 가하여 반쯤 익힘.
"
반숙란,단어,한자어,半熟卵,"한자 半熟卵
","「명사」
","반쯤 익도록 삶은 달걀.
"
반숙련공,단어,한자어,半熟練工,"한자 半熟練工
","「명사」
","아직 완전히 숙련되지 못한 직공.
"
반숙마,단어,한자어,半熟馬,"한자 半熟馬
","「명사」
","「1」조금 길들인 말.
「2」작은 공(功)이 있는 벼슬아치가 공무를 보러 갈 때에 역에서 웬만큼 길든 말을 얻어 탈 수 있는 특혜를 주던 상.
"
반순,단어,한자어,反脣,"한자 反脣
","「명사」
","→ 번순.
"
반숨,단어,혼종어,半숨,"한자 半
고유어 숨
","「명사」
","한숨의 절반 또는 매우 짧은 동안.
"
반승,단어,한자어,半僧,"한자 半僧
","「명사」
","「1」반은 승려이고 반은 속인인 사람.
「2」이것도 아니고 저것도 아니어서 뚜렷한 명목을 붙이기 어려움을 비유적으로 이르는 말.
"
반승낙,단어,한자어,半承諾,"한자 半承諾
","「명사」
","확답은 아니지만 대체로 좋겠다는 정도의 받아들임.
"
반승반속,단어,한자어,半僧半俗,"한자 半僧半俗
","「명사」
","「1」반은 승려이고 반은 속인인 사람.
「2」이것도 아니고 저것도 아니어서 뚜렷한 명목을 붙이기 어려움을 비유적으로 이르는 말.
"
반시,단어,한자어,反始,"한자 反始
","「명사」
","조상을 회고하여 공경함.
"
반시기호,단어,한자어,反始記號,"한자 反始記號
","「명사」
","악보에서, 악곡의 어느 부분을 되풀이하여 연주하거나 노래하도록 지시하는 기호. ‘<equ>&#x1D106;</equ>’, ‘<equ>&#x1D107;</equ>’, ‘D.C.’, ‘D.S.’ 따위로 표시한다.
"
반시뱀,단어,혼종어,飯匙뱀,"한자 飯匙
고유어 뱀
","「명사」
","살무삿과의 하나. 몸의 길이는 1.6미터 정도이며 연한 황색에 두 줄의 어두운 갈색 고리 무늬가 있고 머리는 삼각형이다. 쥐 따위를 잡아먹고 사람이나 가축을 해치는 맹독을 가졌다. 나무 위나 풀밭에 사는데 일본의 오키나와, 대만 등지에 분포한다.
"
반시사,단어,한자어,飯匙蛇,"한자 飯匙蛇
","「명사」
","살무삿과의 하나. 몸의 길이는 1.6미터 정도이며 연한 황색에 두 줄의 어두운 갈색 고리 무늬가 있고 머리는 삼각형이다. 쥐 따위를 잡아먹고 사람이나 가축을 해치는 맹독을 가졌다. 나무 위나 풀밭에 사는데 일본의 오키나와, 대만 등지에 분포한다.
"
반시옷,단어,혼종어,半시옷,"한자 半
고유어 시옷
","「명사」
","옛한글 자음 ‘ㅿ’의 이름.
"
반식,단어,한자어,伴食,"한자 伴食
","「명사」
","「1」지위가 높은 사람을 모시고 한자리에서 같이 식사를 함.
「2」별다른 능력도 없는 높은 벼슬아치를 놀림조로 이르는 말.
"
반식민지,단어,한자어,半植民地,"한자 半植民地
","「명사」
","형식적으로는 주권을 가진 독립국이면서도 실질적으로는 다른 나라의 세력에 제압되어 있는 나라.
"
반식자,단어,한자어,半識者,"한자 半識者
","「명사」
","알아야 할 것을 절반 정도밖에 모르는 사람이란 뜻으로, 배운 지식이 충분하지 못한 사람을 이르는 말.
"
반신,단어,한자어,半身,"한자 半身
","「명사」
","온몸의 절반.
"
반신료,단어,한자어,返信料,"한자 返信料
","「명사」
","예전에, 회답으로 보내는 편지나 전보 따위의 요금을 이르던 말.
"
반신마비,단어,한자어,半身痲痹,"한자 半身痲痹
","「명사」
","병이나 사고로 반신이 마비되는 일. 또는 그런 사람.
"
반신반의,단어,한자어,半信半疑,"한자 半信半疑
","「명사」
","얼마쯤 믿으면서도 한편으로는 의심함.
"
반신반인,단어,한자어,半神半人,"한자 半神半人
","「명사」
","반은 신인 사람. 또는 아주 영묘한 사람.
"
반신불수,단어,한자어,半身不隨,"한자 半身不隨
","「명사」
","병이나 사고로 반신이 마비되는 일. 또는 그런 사람.
"
반신상,단어,한자어,半身像,"한자 半身像
","「명사」
","상반신의 사진이나 초상, 소상 따위를 통틀어 이르는 말.
"
반신욕,단어,한자어,半身浴,"한자 半身浴
","「명사」
","배꼽 아래를 체온보다 조금 높은 온도의 물에 담가 전신의 혈액 순환과 물질대사를 원활하게 하는 목욕법.
"
반실,단어,한자어,半失,"한자 半失
","「명사」
","절반가량 잃거나 손해를 봄.
"
반실업,단어,한자어,半失業,"한자 半失業
","「명사」
","안정되거나 일정한 일자리가 없어 일을 할 때와 못 할 때가 절반쯤 되는 실업.
"
반실업자,단어,한자어,半失業者,"한자 半失業者
","「명사」
","안정되거나 일정한 일자리가 없는 상태에 있는 사람.
"
반실이,단어,혼종어,半失이,"한자 半失
고유어 이
","「명사」
","신체의 기능이 온전치 못하거나 변변치 못한 사람.
"
반심,단어,한자어,半心,"한자 半心
","「명사」
","「1」결심하지 못하고 할까 말까 망설이는 마음.
「2」진정이 아닌 마음.
"
반심리주의,단어,한자어,反心理主義,"한자 反心理主義
","「명사」
","진, 선, 미 따위의 기본 가치를 논구하는 데 있어서 이들이 심리적으로 어떻게 생기는가 하는 발생을 문제로 삼는 견해에 반대하는 논리주의의 경향.
"
반심성암,단어,한자어,半深成巖,"한자 半深成巖
","「명사」
","심성암과 화산암의 중간 성질을 지닌 화성암. 지각의 내부에서 마그마가 굳어져 생기는데, 중립(中粒)의 광물에 의하여 구성되는 반상 조직을 나타낸다.
"
반쌍,단어,한자어,半雙,"한자 半雙
","「명사」
","한 쌍의 반. 또는 쌍으로 된 것의 어느 한쪽.
"
반아,단어,한자어,盤牙,"한자 盤牙
","「명사」
","서로 연결함.
"
반아카데미,단어,혼종어,反academy,"한자 反
영어 academy
","「명사」
","고지식한 관학적 경향에 반대하여 진취적인 학풍을 이루려는 경향.
"
반악,단어,한자어,潘岳,"한자 潘岳
","「명사」
","중국 서진(西晉)의 문인(247~300). 자는 안인(安仁). 권세가인 가밀(賈謐)의 집에 드나들며 아첨하다가 뒤에 손수(孫秀)의 무고로 주살되었다. 미남이었으므로 미남의 대명사로도 쓴다. 작품에 망처(亡妻)를 애도한 <도망시(悼亡詩)>가 유명하며 <서정부(西征賦)>, <금곡집시(金谷集詩)>, <추흥부(秋興賦)> 따위가 있다.
"
반암,단어,한자어,斑巖,"한자 斑巖
","「명사」
","석기(石基) 속에 반정(斑晶)이 있는 바윗돌을 통틀어 이르는 말. 흔히 누런색, 흰색, 회색을 띠며 무늬를 이루는 큰 결정은 알칼리 장석이나 석영 따위이고, 운모나 각섬석 따위를 포함한다.
"
반암부,단어,한자어,半暗部,"한자 半暗部
","「명사」
","태양의 흑점 바깥 부분에 있는 흐릿한 부분.
"
반애,단어,한자어,盤厓,"한자 盤厓
","「명사」
","민어과의 바닷물고기. 몸의 길이는 30cm 정도로 참조기와 비슷하나 몸이 희고 가슴지느러미가 길며 아래턱이 위턱을 덮고 있다. 한국, 말레이시아, 인도 등지에 분포한다.
"
반액,단어,한자어,半額,"한자 半額
","「명사」
","「1」모두 합친 금액의 절반.
「2」일정하게 매겨진 값의 절반.
"
반야,단어,한자어,半夜,"한자 半夜
","「명사」
","「1」깊은 밤.
「2」하룻밤의 절반.
"
반야경,단어,한자어,般若經,"한자 般若經
","「명사」
","반야바라밀을 교설한 여러 경전을 통틀어 이르는 말.
"
반야덕,단어,한자어,般若德,"한자 般若德
","「명사」
","삼덕(三德)의 하나. 만유(萬有)의 참모습을 아는 진실한 지혜를 이른다.
"
반야무지,단어,한자어,般若無知,"한자 般若無知
","「명사」
","관조반야의 진실한 지혜를 이르는 말. 반야는 반드시 무념 무분별한 것이라야 한다는 뜻으로 이른다.
"
반야바라밀,단어,한자어,般若波羅蜜,"한자 般若波羅蜜
","「명사」
","분별과 집착이 끊어진 완전한 지혜를 성취함.
"
반야바라밀다심경,단어,한자어,般若波羅蜜多心經,"한자 般若波羅蜜多心經
","「명사」
","대반야바라밀다경의 요점을 간결하게 설명한 짧은 경전. 당나라 현장이 번역한 것으로 260자로 되어 있다.
"
반야봉,단어,한자어,般若峯,"한자 般若峯
","「명사」
","전북특별자치도 남원시 산내면과 전라남도 구례군 산동면 사이에 있는 산. 높이는 1,751미터.
"
반야사,단어,한자어,般若寺,"한자 般若寺
","「명사」
","경상남도 합천군 가야면 야천리에 있던 절. 고려 시대에 김부일이 건립한 낙진의 비(碑)가 있었다.
"
반야선,단어,한자어,般若船,"한자 般若船
","「명사」
","부처가 그 지혜로써 범부를 돕는 일을 물에 빠진 사람을 배로 구하는 일에 비유하여 이르는 말.
"
반야시,단어,한자어,般若時,"한자 般若時
","「명사」
","천태종에서 이르는 오시(五時)의 넷째 시기. 방등시 다음 22년 동안으로 이때에 석가모니가 반야경을 설법하였다.
"
반야심경,단어,한자어,般若心經,"한자 般若心經
","「명사」
","대반야바라밀다경의 요점을 간결하게 설명한 짧은 경전. 당나라 현장이 번역한 것으로 260자로 되어 있다.
"
반야심경언해,단어,한자어,般若心經諺解,"한자 般若心經諺解
","「명사」
","조선 세조 때 왕명에 따라 한계희 등이 반야바라밀다심경을 한글로 풀이한 책. 1464년에 간행하였다. 1권 1책의 목판본.
"
반야정관,단어,한자어,般若正觀,"한자 般若正觀
","「명사」
","「1」지혜와 선정(禪定)을 아울러 이르는 말.
「2」지혜로써 잡념을 버리고 정신 통일을 한 상태.
"
반야차,단어,혼종어,般若차,"한자 般若
고유어 차
","「명사」
","우리나라에서 나는 명차의 하나.
"
반야탕,단어,한자어,般若湯,"한자 般若湯
","「명사」
","승려들의 은어로, ‘술01’을 이르는 말.
"
반야회,단어,한자어,般若會,"한자 般若會
","「명사」
","대반야바라밀다경을 독송(讀誦)하는 법회. 승려들이 모여서 국가의 안녕을 빌고 진혼(鎭魂)을 위하여 행한다.
"
반약,단어,한자어,般若,"한자 般若
","「명사」
","→ 반야02.
"
반양,단어,한자어,半養,"한자 半養
","「명사」
","남의 가축을 길러서 가축이 다 자라거나 새끼를 낸 뒤에 주인과 나누어 가지는 제도.
"
반양각,단어,한자어,半陽刻,"한자 半陽刻
","「명사」
","조각에서 새김의 두께가 보통의 반쯤 되는 돋을새김.
"
반양성자,단어,한자어,反陽性子,"한자 反陽性子
","「명사」
","소립자의 하나로 양성자의 반대 입자. 스핀과 질량은 양성자와 같지만 음의 전하를 띠며 자기 모멘트의 부호가 반대라는 점에서 양성자와 다르다. 기호는 P.
"
반양식,단어,한자어,半洋式,"한자 半洋式
","「명사」
","반쯤 서양식을 본뜬 격식.
"
반양자,단어,한자어,反陽子,"한자 反陽子
","「명사」
","소립자의 하나로 양성자의 반대 입자. 스핀과 질량은 양성자와 같지만 음의 전하를 띠며 자기 모멘트의 부호가 반대라는 점에서 양성자와 다르다. 기호는 P.
"
반양장,단어,한자어,半洋裝,"한자 半洋裝
","「명사」
","「1」반쯤 서양식으로 꾸민 복장.
「2」책을 장정(裝幀)하는 방법의 하나. 속장을 실로 매고 겉장을 접착시켜 씌운 다음 속장과 겉장을 동시에 마무른다.
"
반양제,단어,한자어,半洋製,"한자 半洋製
","「명사」
","집 따위를 반은 서양식으로 꾸미거나 지음.
"
반양풍,단어,한자어,潘量豐,"한자 潘量豐
","「명사」
","백제 말기의 채약인(?~?). 위덕왕 1년(554)에 일본 긴메이(欽明) 천황의 초청을 받고 왕유릉타(王有陵陀), 고덕(固德), 정유타(丁有陀) 등과 함께 일본으로 가 백제 의약을 일본에 소개하였다.
"
반어,단어,한자어,反語,"한자 反語
","「명사」
","표현의 효과를 높이기 위하여 실제와 반대되는 뜻의 말을 하는 것. 못난 사람을 보고 ‘잘났어.’라고 하는 것 따위이다.
"
반어리광,단어,혼종어,半어리광,"한자 半
고유어 어리광
","「명사」
","얼마간 부리는 어리광.
"
반어법,단어,한자어,反語法,"한자 反語法
","「명사」
","「1」상대편이 틀린 점을 깨치도록 반대의 결론에 도달하는 질문을 하여 진리로 이끄는 일종의 변증법.
「2」참뜻과는 반대되는 말을 하여 문장의 의미를 강화하는 수사법. 풍자나 위트, 역설 따위가 섞여 나타나는 경우가 많다. 인색하다는 뜻으로 쓴 ‘참 푸지게도 준다!’ 따위이다.
"
반어업,단어,한자어,半漁業,"한자 半漁業
","「명사」
","어업만을 하는 것이 아니라 다른 일도 하면서 하는 어업.
"
반언치,단어,고유어,,,"「명사」
","→ 언치01.
"
반엇삭대엽,단어,혼종어,半엇數大葉,"한자 半
고유어 엇
한자 數大葉
","「명사」
","‘반엽’을 달리 이르는 말.
"
반여음,단어,한자어,半餘音,"한자 半餘音
","「명사」
","옛 가요에 보이는, 2행으로 된 여음의 절반에 해당되는 1행의 여음.
"
반여태혜,단어,한자어,半女太鞋,"한자 半女太鞋
","「명사」
","남자가 신는 가죽신. 모양은 여태혜와 마상치의 중간쯤 되는데 여태혜에 가깝다.
"
반역,단어,한자어,反逆/叛逆,"한자 反逆
/(병기) /
한자 叛逆
","「명사」
","「1」나라와 겨레를 배반함.
「2」통치자에게서 나라를 다스리는 권한을 빼앗으려고 함.
"
반역도,단어,한자어,反逆徒,"한자 反逆徒
","「명사」
","반역을 하거나 꾀하는 무리.
"
반역자,단어,한자어,反逆者,"한자 反逆者
","「명사」
","반역을 하거나 꾀하는 사람.
"
반역죄,단어,한자어,反逆罪,"한자 反逆罪
","「명사」
","반역 행위를 하여 성립하는 죄.
"
반역청탄,단어,한자어,半瀝靑炭,"한자 半瀝靑炭
","「명사」
","역청탄보다 딱딱하고 부서지기 쉬운 석탄. 연료비가 높고 10~20%의 휘발 성분을 지니고 있으며 연기가 나지 않는다.
"
반연,단어,한자어,反衍/叛衍,"한자 反衍
/(병기) /
한자 叛衍
","「명사」
","자기 마음대로 함.
"
반연경,단어,한자어,攀緣莖,"한자 攀緣莖
","「명사」
","덩굴지어 기어 올라가는 줄기. 덩굴손이나 막뿌리로 다른 것을 휘감는 것과 줄기 자체가 다른 것에 감겨 자라는 것이 있다.
"
반연귀,단어,한자어,半燕口▽,"한자 半燕口▽
","「명사」
","연귀를 반만 내고 안쪽을 직각으로 잘라 대어 맞추는 연귀 맞춤.
"
반연극,단어,한자어,反演劇,"한자 反演劇
","「명사」
","1950년대 이후 프랑스에서 시작된 전위극 운동. 연극의 원칙을 무시하고 무의미한 언어를 사용하여 인간 존재의 밑바닥에 깃든 허무와 불안을 나타내었다.
"
반연방파,단어,한자어,反聯邦派,"한자 反聯邦派
","「명사」
","1787년에 미합중국의 헌법 비준을 둘러싸고 연방파와 대립하던 주권론자. 주로 남부와 서부의 소농들로서 연방 정부 수립에 반대하였다.
"
반연성,단어,한자어,攀緣性,"한자 攀緣性
","「명사」
","포도 덩굴같이 다른 물건에 붙거나 뻗어 오르는 성질.
"
반연속식,단어,한자어,半連續式,"한자 半連續式
","「명사」
","단식과 연속식을 결합한 방식.
"
반열,단어,한자어,班列,"한자 班列
","「명사」
","품계나 신분, 등급의 차례.
"
반염송포,단어,한자어,半鹽菘包,"한자 半鹽菘包
","「명사」
","가을에 배추의 속대를 소금에 절여 두었다가 겨울에 쌈으로 먹는 음식.
"
반염장,단어,한자어,半鹽醬,"한자 半鹽醬
","「명사」
","소금을 약간 뿌려서 조금 절인 간.
"
반엽,단어,한자어,半葉,"한자 半葉
","「명사」
","5음 음계인 평조에서 시작하여 중간에서 3음 음계인 계면조로 바뀌는, 여창 또는 남창 가곡의 하나.
"
반영,단어,한자어,反映,"한자 反映
","「명사」
","「1」빛이 반사하여 비침.
「2」다른 것에 영향을 받아 어떤 현상이 나타남. 또는 어떤 현상을 나타냄.
"
반영구,단어,한자어,半永久,"한자 半永久
","「명사」
","거의 영구에 가까움.
"
반영론,단어,한자어,反映論,"한자 反映論
","「명사」
","인간의 인식은 객관적 현실 세계의 반영이라고 하는 유물론적 인식론. 인식을 이데아의 영상이라고 한 플라톤에서부터 시작된 이론이다.
"
반영산,단어,한자어,半靈山,"한자 半靈山
","「명사」
","농악 십이채 가운데 여섯째 가락인, 현악 영산회상에서 따온 가락.
"
반영식,단어,한자어,半影蝕,"한자 半影蝕
","「명사」
","달 표면에 지구의 흐릿한 그림자가 비치는 월식.
"
반영제,단어,한자어,半嶺制,"한자 半嶺制
","「명사」
","시조창에서, 영남 지방에서 유행하는 창법인 영조에다 각 지방의 창법을 곁들인 창법.
"
반오,단어,한자어,半午,"한자 半午
","「명사」
","하룻낮의 반(半).
"
반오량,단어,한자어,半五樑,"한자 半五樑
","「명사」
","한식 지붕틀에서 전면을 5량으로, 후면은 세 마루식으로 꾸민 지붕틀.
"
반옥,단어,한자어,飯玉,"한자 飯玉
","「명사」
","깨뜨려서 쌀과 섞어 죽은 사람의 입에 넣는 옥.
"
반올림,단어,혼종어,半올림,"한자 半
고유어 올림
","「명사」
","근삿값을 구할 때 4 이하의 수는 버리고 5 이상의 수는 그 윗자리에 1을 더하여 주는 방법. 예를 들어 10.4를 반올림하면 10, 10.6을 반올림하면 11이 된다.
"
반와,단어,한자어,泮蛙,"한자 泮蛙
","「명사」
","성균관 개구리라는 뜻으로, 자나 깨나 책만 읽는 사람을 놀림조로 이르는 말.
"
반완,단어,한자어,蟠蜿,"한자 蟠蜿
","「명사」
","서리서리 꿈틀거림.
"
반완형,단어,한자어,半椀形,"한자 半椀形
","「명사」
","사발이나 대접을 반으로 쪼갠 것 같은 모양.
"
