어휘,구성 단위,고유어 여부,원어,원어·어종,품사,뜻풀이
금괴,단어,한자어,金塊,"한자 金塊
","「명사」
","「1」황금의 덩이.
「2」금화의 바탕이 되는 황금.
"
금구,단어,고유어,,,"「명사」
","「1」절에서 쓰는 북 모양의 종. 여러 사람을 모을 때 친다.
「2」고려·조선 시대에, 군중(軍中)에서 호령하는 데 사용하던 징과 북.
「3」무당들이 굿할 때 쓰는 징이나 꽹과리 따위의 악기.
"
금구덩이,단어,혼종어,金구덩이,"한자 金
고유어 구덩이
","「명사」
","금을 캐내는 구덩이.
"
금구류,단어,한자어,金具類,"한자 金具類
","「명사」
","가공 송배전 선로나 가공 통신 선로에서 전선을 지지물에 매다는 데 쓰는 금속제 부속품류.
"
금구리,단어,한자어,噤口痢,"한자 噤口痢
","「명사」
","이질로 인해 입맛이 없어지고 욕지기가 나서 음식을 먹지 못하는 병.
"
금구목설,단어,한자어,金口木舌,"한자 金口木舌
","「명사」
","‘목탁’을 달리 이르는 말. 예전에, 정치나 교육에 관한 명령을 선포할 때 목탁을 흔들어서, 청중의 주의를 환기시켰던 데서 유래한다.
"
금구무결,단어,한자어,金甌無缺,"한자 金甌無缺
","「명사」
","흠이 없는 황금 단지처럼 완전하고 결점이 없다는 뜻으로, 국력이 강하여 외침을 받은 적이 없음을 비유적으로 이르는 말.
"
금구복명,단어,한자어,金甌覆名,"한자 金甌覆名
","「명사」
","새로 재상을 임명하는 일. 중국 당나라의 현종이 재상을 임명할 때 그 이름을 책상 위에 써 놓고 금으로 만든 사발로 덮고 신하들에게 맞추도록 했다는 데서 유래한다.
"
금구설,단어,한자어,金口說,"한자 金口說
","「명사」
","부처의 설법.
"
금구장,단어,한자어,金毬杖,"한자 金毬杖
","「명사」
","고려 시대 의장(儀仗)의 하나. 둥글고 기다란 몽둥이 꼭대기에 구멍 뚫린 공을 붙인 것으로, 오색 술을 꿰어 늘이고 전체에 금칠을 하였다.
"
금구증,단어,한자어,噤口症,"한자 噤口症
","「명사」
","신생아에게서 발생하는 파상풍. 탯줄을 자를 때 잘못하여 전신에 강직성 경련이 일어나고 입을 굳게 다물고 열지 못한다.
"
금구폐설,단어,한자어,金口閉舌,"한자 金口閉舌
","「명사」
","귀중한 말을 할 수 있는 사람이 침묵함.
"
금구풍,단어,한자어,噤口風,"한자 噤口風
","「명사」
","신생아에게서 발생하는 파상풍. 탯줄을 자를 때 잘못하여 전신에 강직성 경련이 일어나고 입을 굳게 다물고 열지 못한다.
"
금국정벌론,단어,한자어,金國征伐論,"한자 金國征伐論
","「명사」
","고려 시대에, 묘청 등이 제기한 금나라 정벌에 관한 논의. 인종 4년(1126)에 이자겸이 금나라와 사대(事大)의 예(禮)로 국교를 맺자 북벌론이 대두되었으나, 김부식 등의 반대로 실현되지 못하였다.
"
금군,단어,한자어,禁軍,"한자 禁軍
","「명사」
","고려·조선 시대에, 궁중을 지키고 임금을 호위·경비하던 친위병.
"
금군령,단어,한자어,禁軍領,"한자 禁軍領
","「명사」
","조선 후기에, 용호영에 속한 종구품 잡직의 벼슬.
"
금군별장,단어,한자어,禁軍別將,"한자 禁軍別將
","「명사」
","조선 후기에, 금군청이나 용호영에 속하여 왕의 친위병을 실제로 통할하던 벼슬. 병조 판서가 겸임하던 대장의 다음 직위로, 품계는 종이품 가선대부(嘉善大夫)이다.
"
금군장,단어,한자어,禁軍將,"한자 禁軍將
","「명사」
","조선 후기에, 용호영에 속한 정삼품의 무관 벼슬.
"
금군정,단어,한자어,禁軍正,"한자 禁軍正
","「명사」
","조선 시대에, 용호영에 속하여 금관(禁官)이 쓰는 물품을 관리하던 종팔품의 잡직 벼슬.
"
금군청,단어,한자어,禁軍廳,"한자 禁軍廳
","「명사」
","조선 시대에, 금군이 일을 맡아보던 관아. 현종 7년(1666)에 설치하였다가 영조 31년(1755)에 용호영으로 이름을 고쳤다.
"
금굵은귀고리,단어,혼종어,金굵은귀고리,"한자 金
고유어 굵은귀고리
","「명사」
","5~6세기 신라 때에 제작된 한 쌍의 순금 귀고리. 경주시 보문동 부부총에서 출토되었다. 태환과 타원형 중간 고리에 누금 세공 수법으로 장식한 점이 특이하다. 우리나라 국보로, 국보 정식 명칭은 ‘경주 부부총 금귀걸이’이다. 길이는 각 8.7cm.
"
금궁화,단어,한자어,禁宮花,"한자 禁宮花
","「명사」
","석죽과의 두해살이풀. 높이는 30~80cm 정도이며, 잎은 마주나고 긴 타원형 또는 넓은 피침 모양이다. 7월에 흰 꽃이 잎겨드랑이와 줄기 끝에 취산(聚繖) 화서로 피고 열매는 삭과(蒴果)이다. 어린잎과 줄기는 식용하고 씨는 약용한다. 한국, 일본, 중국, 동부 시베리아 등지에 분포한다.
"
금권,단어,한자어,金券,"한자 金券
","「명사」
","「1」금화(金貨)와 바꿀 수 있는 지폐.
「2」특정 범위에서만 화폐로 통용되는 증권.
「3」표시된 금액의 가치를 인정받는 증권. 우표, 수입 인지, 지폐 따위이다.
「4」중국에서, 천자가 신하에게 내리던 금으로 만든 패. 한나라 고조가 공신을 봉할 때에 썼다.
"
금권만능,단어,한자어,金權萬能,"한자 金權萬能
","「명사」
","돈만 있으면 모든 일을 다 할 수 있음. 또는 그런 생각.
"
금궐,단어,한자어,禁闕,"한자 禁闕
","「명사」
","임금이 거처하는 집.
"
금궤,단어,한자어,金櫃,"한자 金櫃
","「명사」
","「1」금으로 만들거나 장식한 궤.
「2」철판으로 만든 궤. 귀중한 물건을 넣어 두는 데 쓴다.
"
금궤요략,단어,한자어,金匱要略,"한자 金匱要略
","「명사」
","중국 후한 때에, 장중경이 지었다고 전하는 의서(醫書). 주로 내과(內科)의 잡병(雜病)에 대한 치료법을 논한 것으로, 장중경의 ≪상한론≫과 함께 동양 의학의 원전으로 평가되며 처방학 및 치료학 연구에 중요한 자료이다.
"
금귀,단어,한자어,錦歸,"한자 錦歸
","「명사」
","비단옷을 입고 고향에 돌아온다는 뜻으로, 출세를 하여 고향에 돌아가거나 돌아옴을 비유적으로 이르는 말.
"
금귀고리,단어,혼종어,金귀고리,"한자 金
고유어 귀고리
","「명사」
","금으로 만든 귀고리.
"
금귀자,단어,한자어,金龜子,"한자 金龜子
","「명사」
","풍뎅잇과의 구리풍뎅이, 오리나무풍뎅이 따위를 통틀어 이르는 말.
"
금귀충,단어,한자어,金龜蟲,"한자 金龜蟲
","「명사」
","풍뎅잇과의 구리풍뎅이, 오리나무풍뎅이 따위를 통틀어 이르는 말.
"
금규,단어,한자어,金閨,"한자 金閨
","「명사」
","「1」‘침실’을 아름답게 이르는 말.
「2」귀족의 집안.
「3」중국 한나라 미앙궁(未央宮)의 금마문(金馬門)을 달리 이르는 말.
"
금귤,단어,한자어,金橘,"한자 金橘
","「명사」
","「1」금귤속의 상록 관목을 통틀어 이르는 말. 긴금귤, 둥근알귤 따위가 있다.
「2」운향과의 상록 관목. 높이는 2미터 정도이며, 잎이 무성하다. 여름에 희고 작은 꽃이 잎겨드랑이에서 피고 참새알 크기의 둥근 열매는 겨울에 황금색으로 익어 봄까지 떨어지지 않으며 새콤달콤한 맛과 향기가 있어 식용한다. 중국 남부가 원산지로 정원에 가꾸기도 한다.
"
금극목,단어,한자어,金克木,"한자 金克木
","「명사」
","음양오행설에서, 쇠가 나무를 이긴다는 뜻으로 이르는 말.
"
금글자,단어,혼종어,金글字,"한자 金
고유어 글
한자 字
","「명사」
","금박을 올리거나 금빛 수실로 수를 놓거나 금물로 써서 금빛이 나는 글자.
"
금금,단어,한자어,錦衾,"한자 錦衾
","「명사」
","비단으로 만든 이불.
"
금기,단어,한자어,今期,"한자 今期
","「명사」
","이번 기간. 또는 이번 시기.
"
금기방,단어,한자어,錦綺房,"한자 錦綺房
","「명사」
","고려 시대에, 지방 관아에 속하여 비단을 생산하던 공방.
"
금기서화,단어,한자어,琴棋書畫,"한자 琴棋書畫
","「명사」
","동양화에서, 속세를 떠난 경지에서 거문고·바둑·글씨·그림을 즐기는 것을 다룬 화제.
"
금기시,단어,한자어,禁忌視,"한자 禁忌視
","「명사」
","금기로 여김.
"
금기어,단어,한자어,禁忌語,"한자 禁忌語
","「명사」
","마음에 꺼려서 하지 않거나 피하는 말. 관습, 신앙, 질병, 배설 따위와 관련되는 경우가 많다.
"
금기처,단어,한자어,禁忌處,"한자 禁忌處
","「명사」
","풍수지리에서, 주산 둘레의 영조물을 금지하고 기피하는 곳.
"
금꼭지,단어,혼종어,金꼭지,"한자 金
고유어 꼭지
","「명사」
","머리 부분에 금색 종이로 꼭지를 둥글게 오려 붙인 홍초나 홍머리동이의 연.
"
금꼭지연,단어,혼종어,金꼭지鳶,"한자 金
고유어 꼭지
한자 鳶
","「명사」
","머리 부분에 금색 종이로 꼭지를 둥글게 오려 붙인 홍초나 홍머리동이의 연.
"
금꿩의다리,단어,혼종어,金꿩의다리,"한자 金
고유어 꿩의다리
","「명사」
","미나리아재빗과의 여러해살이풀. 줄기는 높이가 70~100cm이며, 잎은 어긋나고 3~5개로 갈라진 우상 복엽으로 작은 잎은 달걀 모양이다. 7~8월에 엷은 자주색 꽃이 줄기 끝이나 잎겨드랑이에 꽃잎 없이 원추(圓錐) 화서로 핀다. 우리나라 특산 분류군으로 산에서 자라는데 강원, 경기, 평북 등지에 분포한다.
"
금끽연,단어,한자어,禁喫煙,"한자 禁喫煙
","「명사」
","담배를 피우던 사람이 의식적으로 피우지 않음.
"
금나라,단어,혼종어,金나라,"한자 金
고유어 나라
","「명사」
","여진족 완안부의 추장 아구다가 지금의 만주, 몽골, 화베이(華北) 땅에 북송과 요를 무찌르고 1115년에 세운 나라. 1234년 9대 120년 만에 몽골 제국에 망하였다.
"
금나비,단어,혼종어,金나비,"한자 金
고유어 나비
","「명사」
","몸의 색깔이 금빛인 나비를 통틀어 이르는 말.
"
금낙,단어,한자어,金諾,"한자 金諾
","「명사」
","틀림없는 승낙.
"
금난전권,단어,한자어,禁亂廛權,"한자 禁亂廛權
","「명사」
","조선 후기에, 난전(亂廛)을 규제할 수 있도록 나라로부터 부여받은 시전(市廛)의 특권.
"
금난초,단어,한자어,金蘭草,"한자 金蘭草
","「명사」
","난초과의 여러해살이풀. 줄기는 높이가 40~80cm이며, 잎은 어긋나고 줄기를 감싼다. 4~5월에 노란 꽃이 꽃줄기 끝에 3~12송이씩 피고 열매는 수과(瘦果)를 맺는다. 어린싹은 식용하고 둑이나 길가에 자라는데 한국의 경남·전남·제주, 일본 등지에 분포한다.
"
금남,단어,한자어,禁男,"한자 禁男
","「명사」
","남자의 출입이나 접근을 금함.
"
금남표해록,단어,한자어,錦南漂海錄,"한자 錦南漂海錄
","「명사」
","조선 성종 19년(1488)에 최부(崔漙)가 지은 수기(手記). 제주 추쇄경차관(推刷敬差官)으로 있다가 부친상을 당하여 급히 돌아오던 중, 풍랑을 만나 중국에 표류하여 온갖 고난을 겪고 반년 만에 돌아오기까지의 과정을 왕명에 따라 기록하였다. 3권 2책의 인본.
"
금납,단어,한자어,金納,"한자 金納
","「명사」
","세금이나 소작료 따위를 돈으로 바침.
"
금납기,단어,한자어,金納期,"한자 金納期
","「명사」
","돈을 납부하는 기간.
"
금납세,단어,한자어,金納稅,"한자 金納稅
","「명사」
","돈으로 납부하는 세금.
"
금납소작료,단어,한자어,金納小作料,"한자 金納小作料
","「명사」
","농지의 소작료를 현물 대신 돈으로 치르는 사용료. 물건으로 바치는 소작료보다 역사적으로 진보된 방식이다.
"
금납제,단어,한자어,金納制,"한자 金納制
","「명사」
","세금 따위를 돈으로 납부하는 제도.
"
금낭,단어,한자어,金囊,"한자 金囊
","「명사」
","돈을 넣어 두는 주머니나 지갑.
"
금낭이산,단어,한자어,錦囊二山,"한자 錦囊二山
","「명사」
","조선 시대의 소설. 중국 명나라를 배경으로 하여 승상 양자기(楊子期)의 아들 양세충(楊世忠)과 양 승상의 보살핌으로 자란 고아 증운효(曾雲孝), 화익삼(花益三)이 성장하여 서로 도우며 위기에서 구해 주어 화목하게 살아간다는 내용이다. 보은(報恩)을 주제로 하는 12회의 장회 소설이며, 작자와 연대는 알 수 없다.
"
금낭화,단어,한자어,錦囊花,"한자 錦囊花
","「명사」
","현호색과의 여러해살이풀. 줄기는 높이가 40~50cm 정도이고, 온몸이 흰색이 도는 녹색이며 잎은 어긋나고 깃 모양으로 갈라진다. 5~6월에 불그스름한 꽃이 줄기 끝에 총상(總狀) 화서로 피고 열매는 삭과(蒴果)를 맺는다. 관상용이고 중국이 원산지로 마을 근처에 자라는데 우리나라 전역에 분포한다.
"
금낭화채,단어,한자어,錦囊花菜,"한자 錦囊花菜
","「명사」
","지리산에서 나는 참메늘치를 데쳐 기름소금에 무친 나물.
"
금내,단어,한자어,禁內,"한자 禁內
","「명사」
","대궐 안.
"
금내학관,단어,한자어,禁內學官,"한자 禁內學官
","「명사」
","고려 시대에, 궁궐 안에 설치한 학문 기관의 벼슬아치. 비서성, 사관(史館), 한원(翰院), 보문각, 어서원, 동문원(同文院) 등에 두었다.
"
금녀,단어,한자어,金女,"한자 金女
","「명사」
","‘서왕모’를 달리 이르는 말.
"
금년,단어,한자어,今年,"한자 今年
","「명사」
","지금 지나가고 있는 이해.
"
금년도,단어,한자어,今年度,"한자 今年度
","「명사」
","올해의 연도.
"
금년생,단어,한자어,今年生,"한자 今年生
","「명사」
","올해에 태어남. 또는 올해에 나온 것.
"
금눈돔,단어,혼종어,金눈돔,"한자 金
고유어 눈돔
","「명사」
","금눈돔과의 바닷물고기. 몸의 길이는 45cm 정도이고 납작하며, 붉은색이다. 배는 은빛 흰색에 눈이 크고 황금빛으로 빛난다. 깊은 바다에 사는데 한국, 일본 등지에 분포한다.
"
금눈돔과,단어,혼종어,金눈돔科,"한자 金
고유어 눈돔
한자 科
","「명사」
","조기강 금눈돔목의 한 과. 우리나라에는 금눈돔 한 종이 있다.
"
금눈돔목,단어,혼종어,金눈돔目,"한자 金
고유어 눈돔
한자 目
","「명사」
","조기강의 한 목. 몸이 대체로 길고 가슴지느러미에 가시가 있다. 금눈돔과, 철갑둥엇과 따위가 있다.
"
금니,단어,혼종어,金니,"한자 金
고유어 니
","「명사」
","금으로 만든 이. 이가 빠졌거나 이 사이가 벌어졌을 때 모양을 떠서 해 박는다.
"
금니경,단어,한자어,金泥經,"한자 金泥經
","「명사」
","아교풀에 갠 금박 가루로 쓴 경전.
"
금니박이,단어,혼종어,金니박이,"한자 金
고유어 니박이
","「명사」
","금니를 해 박은 사람.
"
금니빨,단어,혼종어,金니빨,"한자 金
고유어 니빨
","「명사」
","→ 금이빨.
"
금니화,단어,한자어,金泥畫,"한자 金泥畫
","「명사」
","검은 바탕이나 풀색 바탕에 금물만으로 그린 그림.
"
금단,단어,한자어,今旦,"한자 今旦
","「명사」
","오늘 아침.
"
금단도,단어,한자어,金丹道,"한자 金丹道
","「명사」
","고대 중국의 신선 도술의 하나. 불로장생을 위하여 먹는 금단을 조제하는 도술이다.
"
금단방,단어,한자어,禁斷榜,"한자 禁斷榜
","「명사」
","절에 불사가 있을 때, 잡인의 출입을 막기 위하여 써 붙이는 글.
"
금단청,단어,한자어,錦丹靑,"한자 錦丹靑
","「명사」
","비단 자락과 같이, 오색(五色)으로 갖은 무늬를 써서 그린 단청.
"
금달,단어,한자어,禁闥,"한자 禁闥
","「명사」
","궐내에서 임금이 평소에 거처하는 궁전의 앞문.
"
금달맞이꽃,단어,혼종어,金달맞이꽃,"한자 金
고유어 달맞이꽃
","「명사」
","바늘꽃과의 두해살이풀. 높이는 60~100cm이며, 잎은 어긋나고 길쭉한 피침 모양인데 가장자리에 톱니가 있다. 7월에 크고 노란 꽃이 잎겨드랑이에서 밤에만 피고, 달걀 모양의 삭과(朔果)는 네모지고 익은 후에 네 갈래로 갈라진다. 칠레가 원산지로 각지에 분포한다.
"
금담,단어,한자어,金潭,"한자 金潭
","「명사」
","「1」금빛이 나는 연못.
「2」수심이 깊은 연못을 아름답게 이르는 말.
"
금당,단어,한자어,金堂,"한자 金堂
","「명사」
","「1」절의 본당. 본존상을 모신 법당이다.
「2」크고 화려한 집을 비유적으로 이르는 말.
"
금당별곡,단어,한자어,金塘別曲,"한자 金塘別曲
","「명사」
","조선 영조 때의 기행 가사. 위세보(魏世寶)가 지었다고도 하고, 그의 손자인 위백규(魏伯珪)가 지었다고도 한다. 내용은 전라남도 완도군 금당도와 만화도를 유람하고 돌아오기까지의 경치를 읊었다.
"
금당사,단어,한자어,金塘寺,"한자 金塘寺
","「명사」
","전북특별자치도 진안군 마령면 동촌리에 있는 절. 신라 헌덕왕 6년(814)에 혜감 대사(惠監大師)가 창건한 절로 여러 차례 중수되었고, 지금의 대웅전은 약 300년 전에 건립되었다.
"
금대,단어,한자어,今代,"한자 今代
","「명사」
","지금의 시대.
"
금덩,단어,혼종어,金덩,"한자 金
고유어 덩
","「명사」
","황금으로 호화롭게 장식한 가마.
"
금덩어리,단어,혼종어,金덩어리,"한자 金
고유어 덩어리
","「명사」
","황금의 덩어리.
"
금덩이,단어,혼종어,金덩이,"한자 金
고유어 덩이
","「명사」
","황금의 덩이.
"
금도,단어,한자어,金桃,"한자 金桃
","「명사」
","복숭아의 한 종류.
"
금도군관,단어,한자어,禁盜軍官,"한자 禁盜軍官
","「명사」
","도둑 잡는 군사들을 지휘하던 벼슬아치.
"
금도금,단어,한자어,金鍍金,"한자 金鍍金
","「명사」
","고체 재료의 표면에 얇은 금박을 입히는 일. 전기 도금법을 주로 사용하였으나, 최근에는 무전해 도금도 많이 사용한다.
"
금도끼,단어,혼종어,金도끼,"한자 金
고유어 도끼
","「명사」
","금으로 만든 도끼.
"
금도심,단어,한자어,今道心,"한자 今道心
","「명사」
","지난날에는 속인이었지만 현재는 불도를 믿는 마음이 되었다는 뜻으로, 새로 불문에 들어간 사람을 이르는 말.
"
금도왜,단어,한자어,禁徒倭,"한자 禁徒倭
","「명사」
","조선 시대에, 왜관에서 왜인들의 불법 행위를 단속하던 왜인 경비원.
"
금독,단어,한자어,禽犢,"한자 禽犢
","「명사」
","짐승과 같은 짓이라는 뜻으로, 친족 사이에서 일어난 음행(淫行)을 이르는 말.
"
금독전,단어,한자어,金犢傳,"한자 金犢傳
","「명사」
","조선 시대의 불교 소설. 불전(佛典) ≪지행록(地行錄)≫의 설화를 소재로 한 것으로, 왕의 셋째 왕후인 보만(普滿) 부인이 아들을 낳았는데, 그 왕자가 다른 두 왕후의 시기로 인하여 사나운 암소에게 먹힌 후, 금송아지로 다시 태어나 겪는 고행담이다. 금송아지는 석가여래의 전신(前身)이라고 한다. 작가와 연대는 알 수 없다.
"
금독지행,단어,한자어,禽犢之行,"한자 禽犢之行
","「명사」
","짐승과 같은 짓이라는 뜻으로, 친족 사이에서 일어난 음행(淫行)을 이르는 말.
"
금돈,단어,혼종어,金돈,"한자 金
고유어 돈
","「명사」
","금으로 만든 돈.
"
금돌,단어,혼종어,金돌,"한자 金
고유어 돌
","「명사」
","금이 들어 있는 광석.
"
금동,단어,한자어,今冬,"한자 今冬
","「명사」
","올해 겨울.
"
금동부처,단어,혼종어,金銅부처,"한자 金銅
고유어 부처
","「명사」
","구리로 만든 상 표면에 얇은 금을 입힌 부처나 보살의 상.
"
금동불,단어,한자어,金銅佛,"한자 金銅佛
","「명사」
","구리로 만든 상 표면에 얇은 금을 입힌 부처나 보살의 상.
"
금동이,단어,혼종어,金동이,"한자 金
고유어 동이
","「명사」
","금으로 만든 동이. 또는 금물을 올린 동이.
"
금동탑,단어,한자어,金銅塔,"한자 金銅塔
","「명사」
","「1」신라 말기·고려 시대에 널리 유행하였던 모형 탑.
「2」고려 시대의 금동제 탑. 현존하는 것으로 가장 규모가 크다. 탑 전체에 무늬 장식과 부착물이 많아 공예적 특성이 완연하지만, 목탑의 형태를 충실하게 재현하고 있어 목조 건축의 연구 자료로서도 높은 가치를 지니고 있다. 우리나라 국보이다. 높이는 1.55미터.
"
금두,단어,한자어,禽痘,"한자 禽痘
","「명사」
","조류(鳥類)의 천연두. 바이러스에 의하여 새의 피부에 좁쌀 같은 발진이 생긴다.
"
금두물고기,단어,혼종어,金頭물고기,"한자 金頭
고유어 물고기
","「명사」
","→ 금붕어.
"
금등,단어,한자어,金燈,"한자 金燈
","「명사」
","금빛이 나는 등.
"
금등자,단어,한자어,金鐙子,"한자 金鐙子
","「명사」
","조선 시대에, 붉게 칠한 장대 끝에 도금한 등자를 거꾸로 붙인 의장(儀仗). 모두 나무로 만들었는데 대와 맞닿는 등자 부분만은 쇠로 만들기도 하였다.
"
금등화,단어,한자어,金藤花,"한자 金藤花
","「명사」
","능소화과의 낙엽 활엽 덩굴나무. 높이는 10미터 정도이며, 잎은 우상 복엽이다. 여름에 깔때기 모양의 누르스름한 꽃이 피고 열매는 네모진 삭과(蒴果)로 가을에 익는다. 정원수(庭園樹)로 심는다. 중국이 원산지로 우리나라 중부 이남에 분포한다.
"
금딱지,단어,혼종어,金딱지,"한자 金
고유어 딱지
","「명사」
","껍데기가 금으로 만들어지거나 도금된 시계를 속되게 이르는 말.
"
금떡쑥,단어,혼종어,金떡쑥,"한자 金
고유어 떡쑥
","「명사」
","국화과의 한해살이풀. 줄기는 높이가 30~60cm이며, 잎은 다닥다닥 어긋나게 붙고 선형(線形)이며 끝이 뾰족하다. 8~10월에 누런 꽃이 줄기와 가지 끝에 산방(繖房) 화서로 피고, 어린잎은 식용한다. 들에서 자라는데 강원, 경기, 경남, 전남, 제주, 평북 등지에 분포한다.
"
금띠,단어,혼종어,金띠,"한자 金
고유어 띠
","「명사」
","「1」단청에서, 기둥의 윗부분에 수평으로 돌려 그린 금 빛깔의 띠.
「2」조선 시대에, 정이품의 벼슬아치가 조복(朝服)에 띠던 띠. 가장자리와 띠 등을 금으로 아로새겨서 꾸몄다.
"
금띠쇠,단어,혼종어,金띠쇠,"한자 金
고유어 띠쇠
","「명사」
","금으로 만든 띠쇠.
"
금라,단어,한자어,金癩,"한자 金癩
","「명사」
","나병의 하나. 병독이 폐경(肺經)으로 들어간 것으로, 초기 증상은 온몸에 흰색 반점이 나타나며 눈썹이 빠진다.
"
금란,단어,한자어,金蘭,"한자 金蘭
","「명사」
","쇠보다 견고하고, 난초보다 향기롭다는 뜻으로, 매우 친밀한 사귐이나 두터운 우정을 비유적으로 이르는 말. ≪역경(易經)≫의 <계사(繫辭)>에 나오는 말이다.
"
금란계,단어,한자어,金蘭契,"한자 金蘭契
","「명사」
","「1」친구끼리 친목을 위해서 모은 계.
「2」친구 사이의 매우 두터운 정을 이르는 말.
"
금란관,단어,한자어,禁亂官,"한자 禁亂官
","「명사」
","「1」조선 시대에, 과거를 보는 과장(科場)이 혼란해지는 것을 막기 위하여 임시로 둔 벼슬. 또는 그 벼슬아치.
「2」조선 시대에, 금란패를 가지고 다니며 금령(禁令)을 어긴 사람을 찾아내고 잡아들이던 사령.
"
금란교,단어,한자어,金蘭交,"한자 金蘭交
","「명사」
","친구 사이의 매우 두터운 정을 이르는 말.
"
금란군,단어,한자어,禁亂軍,"한자 禁亂軍
","「명사」
","조선 후기에, 금란사령이 소속된 군영.
"
금란굴,단어,한자어,金幱窟,"한자 金幱窟
","「명사」
","강원도 통천군 통천면에 있는 굴.
"
금란방,단어,한자어,禁亂榜,"한자 禁亂榜
","「명사」
","절에 불사가 있을 때, 잡인의 출입을 막기 위하여 써 붙이는 글.
"
금란부,단어,한자어,金蘭簿,"한자 金蘭簿
","「명사」
","친한 친구의 이름이나 주소 따위를 적은 장부.
"
금란사령,단어,한자어,禁亂使令,"한자 禁亂使令
","「명사」
","조선 시대에, 금란패를 가지고 다니며 금령(禁令)을 어긴 사람을 찾아내고 잡아들이던 사령.
"
금란의,단어,한자어,金襴衣,"한자 金襴衣
","「명사」
","「1」금실로 지은 가사.
「2」황금 실을 섞어 짜고 명주실로 무늬를 놓은 비단을 두른 가사.
"
금란조,단어,한자어,金蘭鳥,"한자 金蘭鳥
","「명사」
","참새목의 새. 참새보다 작은데, 번식기의 수컷은 머리 둘레와 옆구리에 장식깃이 나타나고 암컷은 수수한 어두운 갈색이다. 관상용으로 기르며 아프리카 서부, 동북부가 원산지이다.
"
금란지계,단어,한자어,金蘭之契,"한자 金蘭之契
","「명사」
","친구 사이의 매우 두터운 정을 이르는 말.
"
금란지교,단어,한자어,金蘭之交,"한자 金蘭之交
","「명사」
","친구 사이의 매우 두터운 정을 이르는 말.
"
금란지의,단어,한자어,金蘭之誼,"한자 金蘭之誼
","「명사」
","친구 사이의 매우 두터운 정을 이르는 말.
"
금란패,단어,한자어,禁亂牌,"한자 禁亂牌
","「명사」
","조선 시대에, 금령(禁令)을 내릴 때에 금제 사항을 적은 나무패. 금란사령이나 나장들이 범죄자를 잡아들일 때 썼다.
"
금랍,단어,한자어,金鑞,"한자 金鑞
","「명사」
","금과 금을 이어 붙일 때 쓰는 금, 은, 구리의 합금. 이은 곳은 황금빛을 띤다.
"
금랍매,단어,한자어,金蠟梅,"한자 金蠟梅
","「명사」
","장미과의 낙엽 활엽 관목. 높이는 1.5미터 정도이며, 나무껍질은 잿빛을 띤 갈색이고 잔가지에 털이 있다. 잎은 어긋나고 우상 복엽이다. 봄, 여름에 노란 꽃이 원추(圓錐) 화서로 피고 열매는 수과(瘦果)이다. 관상용으로 많이 재배한다. 높은 산의 습지에서 자라는데 한국, 중국, 일본, 시베리아, 히말라야, 유럽, 북아메리카 등지에 분포한다.
"
금래,단어,한자어,今來,"한자 今來
","「명사」
","지금에 이름.
"
금량관,단어,한자어,金梁冠,"한자 金梁冠
","「명사」
","문무관이 조복(朝服)을 입을 때에 쓰던 관. 징두리의 앞이마 위의 양(梁)만 검은빛이고 그 외에는 모두 금빛이다.
"
금려,단어,한자어,禁旅,"한자 禁旅
","「명사」
","고려·조선 시대에, 궁중을 지키고 임금을 호위·경비하던 친위병.
"
금력,단어,한자어,金力,"한자 金力
","「명사」
","돈의 힘. 또는 금전의 위력.
"
금련,단어,한자어,金蓮,"한자 金蓮
","「명사」
","「1」금으로 만든 연꽃이라는 뜻으로, 미인의 예쁜 걸음걸이를 비유적으로 이르는 말. 중국 남조(南朝) 때 동혼후(東昏侯)가 금으로 만든 연꽃을 땅에 깔아 놓고 반비(潘妃)에게 그 위를 걷게 하였다는 고사에서 유래한다.
「2」한련과의 덩굴성 한해살이풀. 높이는 1.5~2미터이며, 잎은 어긋나고 연꽃잎 모양이다. 7~8월에 잎겨드랑이에서 나온 꽃대 끝에 노란색, 붉은색, 노란색을 띤 흰색의 오판화(五瓣花)가 피고, 열매는 삭과(蒴果)로 9월에 익으며 매운맛이 있다. 어린잎과 씨는 향미료로 쓰고 꽃은 관상용 또는 식용으로 재배한다. 남아메리카 페루가 원산지이다.
"
금련보,단어,한자어,金蓮步,"한자 金蓮步
","「명사」
","미인의 정숙하고 아름다운 걸음걸이를 비유적으로 이르는 말.
"
금련화,단어,한자어,金蓮花,"한자 金蓮花
","「명사」
","한련과의 덩굴성 한해살이풀. 높이는 1.5~2미터이며, 잎은 어긋나고 연꽃잎 모양이다. 7~8월에 잎겨드랑이에서 나온 꽃대 끝에 노란색, 붉은색, 노란색을 띤 흰색의 오판화(五瓣花)가 피고, 열매는 삭과(蒴果)로 9월에 익으며 매운맛이 있다. 어린잎과 씨는 향미료로 쓰고 꽃은 관상용 또는 식용으로 재배한다. 남아메리카 페루가 원산지이다.
"
금렵,단어,한자어,禁獵,"한자 禁獵
","「명사」
","사냥을 못 하게 함.
"
금렵구,단어,한자어,禁獵區,"한자 禁獵區
","「명사」
","사냥을 못하게 하는 구역.
"
금렵기,단어,한자어,禁獵期,"한자 禁獵期
","「명사」
","사냥을 못하게 하는 기간.
"
금렵례,단어,한자어,禁獵例,"한자 禁獵例
","「명사」
","허가 없이 사냥하는 사람을 처벌하는 규정.
"
